"Path","ExportStatus","ArtifactStatus","ArtifactImportFormat","ArtifactPayloadStatus","ExclusionPattern","SourceWidth","SourceHeight","DimensionStatus","SourceBytes","ImportMetadata","ImportModeName","ImportedFormats","VramTexture","CompressionTarget","AndroidFormat","Mipmaps","MipmapReview","SizeLimit","StaticMaxDisplayWidth","StaticMaxDisplayHeight","DisplayDiscovery","DisplayEvidence","DownsampleDecision","DecisionReasonCode"
"assets/content/fight/prototype/chicken-gray-move-03.png","included","included","astc","present","","512","512","measured","38792","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-gray-move-04.png","included","included","astc","present","","512","512","measured","37097","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-gray-windup-v2.png","included","included","astc","present","","512","512","measured","39759","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-hit.png","included","included","astc","present","","512","512","measured","38115","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-idle.png","included","included","astc","present","","512","512","measured","44061","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-white-move-01.png","included","included","astc","present","","512","512","measured","44061","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-white-move-02.png","included","included","astc","present","","512","512","measured","43650","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-white-move-03.png","included","included","astc","present","","512","512","measured","44919","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-white-move-04.png","included","included","astc","present","","512","512","measured","42519","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/chicken-windup-v2.png","included","included","astc","present","","512","512","measured","45006","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fight/prototype/cooked-chicken-drop.png","included","included","astc","present","","1254","1254","measured","2051097","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/terrain/cave-trolls-cave-floor.png","included","included","astc","present","","1672","941","measured","2064604","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/terrain/giants-mountain-stone.png","included","included","astc","present","","1672","941","measured","2383107","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/terrain/vampires-carpeted-hall.png","included","included","astc","present","","1672","941","measured","1629612","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fight/terrain/werewolves-moonlit-grass.png","included","included","astc","present","","1672","941","measured","2195345","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","1080","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/actions/01-scoop-pond-minnows.png","included","included","default","present","","256","256","measured","59226","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/02-dangle-string-from-dock.png","included","included","default","present","","256","256","measured","34248","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/03-cast-bamboo-rod.png","included","included","default","present","","256","256","measured","29820","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/04-drag-net-through-creek.png","included","included","default","present","","256","256","measured","58880","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/05-set-tiny-crab-pot.png","included","included","default","present","","256","256","measured","47814","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/06-fly-fish-at-river-bend.png","included","included","default","present","","256","256","measured","57138","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/07-hand-grab-muddy-catfish.png","included","included","default","present","","256","256","measured","49303","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/08-ice-fish-through-nervous-hole.png","included","included","default","present","","256","256","measured","44513","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/09-spear-fish-in-shallows.png","included","included","default","present","","256","256","measured","54597","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/10-cast-from-rowboat.png","included","included","default","present","","256","256","measured","45722","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/11-drop-lobster-cage.png","included","included","default","present","","256","256","measured","54690","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/12-trawl-from-tiny-boat.png","included","included","default","present","","256","256","measured","44031","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/13-night-fish-with-lantern.png","included","included","default","present","","256","256","measured","65871","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/14-harpoon-suspicious-ripple.png","included","included","default","present","","256","256","measured","46609","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/15-use-sonar-in-the-farm-pond.png","included","included","default","present","","256","256","measured","55995","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/16-chum-open-water.png","included","included","default","present","","256","256","measured","55556","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/17-cast-storm-kite-line.png","included","included","default","present","","256","256","measured","44828","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/18-dive-for-pearl-oysters.png","included","included","default","present","","256","256","measured","57347","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/19-fish-with-magnetic-hook.png","included","included","default","present","","256","256","measured","50704","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/20-bait-a-tiny-leviathan.png","included","included","default","present","","256","256","measured","47609","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/21-open-deep-sea-mailbox-trap.png","included","included","default","present","","256","256","measured","61871","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/22-angle-in-cosmic-dream-sea.png","included","included","default","present","","256","256","measured","70623","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/23-net-the-reflection-of-a-fish.png","included","included","default","present","","256","256","measured","60459","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/24-negotiate-with-the-ocean-s-manager.png","included","included","default","present","","256","256","measured","56942","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/actions/25-catch-the-fishing-mechanic-itself.png","included","included","default","present","","256","256","measured","63777","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/00-tide-pool-shallows.png","included","included","astc","present","","1672","941","measured","2049346","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/01-early.png","included","included","astc","present","","768","344","measured","434843","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/01-pond-dock.png","included","included","astc","present","","1672","941","measured","2067084","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/02-rising.png","included","included","astc","present","","768","344","measured","753262","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/02-river-bend.png","included","included","astc","present","","1672","941","measured","2320726","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/03-crab-pier.png","included","included","astc","present","","1672","941","measured","2049346","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/03-mid.png","included","included","astc","present","","768","344","measured","451204","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/04-frozen-lake.png","included","included","astc","present","","1672","941","measured","2078009","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/04-late.png","included","included","astc","present","","768","344","measured","647622","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/05-coral-reef-shallows.png","included","included","astc","present","","1672","941","measured","1898926","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/05-finale.png","included","included","astc","present","","768","344","measured","473188","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/06-shark-open-water.png","included","included","default","present","","384","341","measured","251244","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/07-rowboat-offshore.png","included","included","astc","present","","1672","941","measured","1782201","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/08-trawler-deck.png","included","included","default","present","","384","341","measured","329789","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/09-deep-sea-abyss.png","included","included","astc","present","","1672","941","measured","1658376","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/10-storm-ocean.png","included","included","astc","present","","1672","941","measured","2012875","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/11-cosmic-dream-sea.png","included","included","astc","present","","1672","941","measured","2075507","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/beach-rocky-zoom.png","included","included","astc","present","","1672","941","measured","2049346","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/backgrounds/sewer-drain-cover.png","included","included","default","present","","263","198","measured","123397","tracked","Lossless","default","false","Lossless","LOSSLESS","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/backgrounds/sewer-pipe-outlet.png","included","included","astc","present","","1672","941","measured","1935801","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","true","enabled","1024","","","unknown","No literal production display maximum was statically discoverable.","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/catch-icons/00-minnow-cutout.png","included","included","default","present","","256","256","measured","28744","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/01-clam-cutout.png","included","included","default","present","","256","256","measured","47074","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/02-crab-cutout.png","included","included","default","present","","256","256","measured","56230","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/03-trout-cutout.png","included","included","default","present","","256","256","measured","47353","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/04-bass-cutout.png","included","included","default","present","","256","256","measured","52938","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/05-salmon-cutout.png","included","included","default","present","","256","256","measured","42940","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/06-eel-cutout.png","included","included","default","present","","256","256","measured","42304","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/07-lobster-cutout.png","included","included","default","present","","256","256","measured","62232","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/08-snowfish-cutout.png","included","included","default","present","","256","256","measured","50876","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/09-pearl-oyster-cutout.png","included","included","default","present","","256","256","measured","62381","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/10-reef-fish-cutout.png","included","included","default","present","","256","256","measured","53625","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/11-octopus-cutout.png","included","included","default","present","","256","256","measured","72351","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/12-tuna-cutout.png","included","included","default","present","","256","256","measured","41129","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/13-swordfish-cutout.png","included","included","default","present","","256","256","measured","34879","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/14-shark-cutout.png","included","included","default","present","","256","256","measured","49353","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/15-lanternfish-cutout.png","included","included","default","present","","256","256","measured","49171","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/16-abyss-anglerfish-cutout.png","included","included","default","present","","256","256","measured","65087","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/17-jellyfish-cutout.png","included","included","default","present","","256","256","measured","45452","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/18-lightning-eel-cutout.png","included","included","default","present","","256","256","measured","65479","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/19-storm-ray-cutout.png","included","included","default","present","","256","256","measured","58518","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/20-golden-koi-cutout.png","included","included","default","present","","256","256","measured","68480","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/21-ancient-coelacanth-cutout.png","included","included","default","present","","256","256","measured","43465","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/22-tiny-leviathan-trophy-cutout.png","included","included","default","present","","256","256","measured","68759","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/catch-icons/23-cosmic-starfish-cutout.png","included","included","default","present","","256","256","measured","74246","tracked","Lossless","default","false","Lossless","LOSSLESS","false","disabled","0","","","unknown","No literal production display maximum was statically discoverable.","keep-current-native-viewport-bounded","SOURCE_WITHIN_NATIVE_VIEWPORT"
"assets/content/fishing/locations/deep-sea-abyss.png","included","included","astc","present","","1254","1254","measured","1595472","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","768","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","downsample-at-import","GODOT_SIZE_LIMIT"
"assets/content/fishing/locations/deep-sea-trench.png","included","included","astc","present","","1254","1254","measured","1941843","tracked","VRAM Compressed","s3tc_bptc;etc2_astc","true","etc2_astc:s3tc_bptc;etc2_astc","ETC2_ASTC","false","disabled","768","213.6","213.6","partial-static","docs/activity-database.json art via ActionArtUi.ACTION_ART_SIZE","downsample-at-import","GODOT_SIZE_LIMIT"
